block,orderPosition,condition,startTime,endTime,elapsedSec,batchSize,numBatches,numInferences,secPerInference,throughputPerSec,overrunRatio,stalled,measuredWatts,wattsSamples,wattsSD,energyJPerInference,tempMeanC,tempMaxC,clockMeanMHz,energyJPerInferenceNetIdle,dataset,theoreticalMACReduction,theoreticalParamReduction,macsBaseline,macsPruned,paramsBaseline,paramsPruned,accBaseline,accBaselineFt,accPruned,balBaseline,balBaselineFt,balPruned,majorityClassRate,batchSizeOpt,idleWattsOpt,seedOpt
1,1,pruned,04-Sep-2026 02:33:27,04-Sep-2026 02:34:27,60.000813,128,2613,334464,0.000179393934773249,5574.32446790346,1.00001355,0,24.3832666666667,30,4.45264324390258,0.00437421014995874,80.1666666666667,86,2896.57666666667,0.00361698835128086,MNIST-seed3,22.2644376899696,24.7546876518022,1031744,802032,20586,15490,0.9853,0.9886,0.9744,0.98518159848384,0.98856856073752,0.974064574189078,0.1135,128,4.221,3
1,2,baseline,04-Sep-2026 02:35:33,04-Sep-2026 02:36:33,60.0186415,128,2435,311680,0.000192564943210986,5193.05322830408,1.00031069166667,0,24.7243666666667,30,3.28044650538805,0.00476104626309425,79.1333333333333,85,2871.64,0.00394822963780068,MNIST-seed3,22.2644376899696,24.7546876518022,1031744,802032,20586,15490,0.9853,0.9886,0.9744,0.98518159848384,0.98856856073752,0.974064574189078,0.1135,128,4.221,3
1,3,baseline_ft,04-Sep-2026 02:37:39,04-Sep-2026 02:38:39,60.0029757,128,2422,310016,0.000193547996555017,5166.67709198296,1.000049595,0,24.649,30,3.510215063654,0.0047707645670846,78.4666666666667,86,2809.09666666667,0.00395379847362588,MNIST-seed3,22.2644376899696,24.7546876518022,1031744,802032,20586,15490,0.9853,0.9886,0.9744,0.98518159848384,0.98856856073752,0.974064574189078,0.1135,128,4.221,3
2,1,baseline,04-Sep-2026 02:39:45,04-Sep-2026 02:40:45,60.0212923,128,2459,314752,0.00019069391870425,5244.00571761765,1.00035487166667,0,24.7825,30,3.34679093595126,0.00472587204028807,77.9666666666667,84,2975.42,0.00392095300943743,MNIST-seed3,22.2644376899696,24.7546876518022,1031744,802032,20586,15490,0.9853,0.9886,0.9744,0.98518159848384,0.98856856073752,0.974064574189078,0.1135,128,4.221,3
2,2,baseline_ft,04-Sep-2026 02:41:51,04-Sep-2026 02:42:51,60.0057858,128,2465,315520,0.000190180609153144,5258.15962233428,1.00009643,0,24.7442333333333,30,3.34561952083032,0.00470587336836087,77.5,85,2978.05,0.00390312101712544,MNIST-seed3,22.2644376899696,24.7546876518022,1031744,802032,20586,15490,0.9853,0.9886,0.9744,0.98518159848384,0.98856856073752,0.974064574189078,0.1135,128,4.221,3
2,3,pruned,04-Sep-2026 02:43:57,04-Sep-2026 02:44:57,60.0146452,128,2719,348032,0.000172440020457889,5799.1178459887,1.00024408666667,0,24.2881666666667,30,4.46626069072006,0.00418825195688462,77.2333333333333,87,2936.50333333333,0.00346038263053187,MNIST-seed3,22.2644376899696,24.7546876518022,1031744,802032,20586,15490,0.9853,0.9886,0.9744,0.98518159848384,0.98856856073752,0.974064574189078,0.1135,128,4.221,3
3,1,pruned,04-Sep-2026 02:46:02,04-Sep-2026 02:47:02,60.018451,128,2746,351488,0.000170755334463765,5856.33241351064,1.00030751666667,0,24.5094333333333,30,4.07514055339016,0.0041851164863507,77.7,84,2887.27666666667,0.00346435821957914,MNIST-seed3,22.2644376899696,24.7546876518022,1031744,802032,20586,15490,0.9853,0.9886,0.9744,0.98518159848384,0.98856856073752,0.974064574189078,0.1135,128,4.221,3
3,2,baseline,04-Sep-2026 02:48:08,04-Sep-2026 02:49:08,60.0171415,128,2427,310656,0.000193194857012258,5176.12122530028,1.00028569166667,0,25.5866,30,3.93616015934311,0.00494319952842984,77.8666666666667,84,2925.84,0.0041277240369811,MNIST-seed3,22.2644376899696,24.7546876518022,1031744,802032,20586,15490,0.9853,0.9886,0.9744,0.98518159848384,0.98856856073752,0.974064574189078,0.1135,128,4.221,3
3,3,baseline_ft,04-Sep-2026 02:50:14,04-Sep-2026 02:51:14,60.0241241,128,2448,313344,0.000191559832324857,5220.30108224436,1.00040206833333,0,25.0329,30,3.4590387577456,0.00479529812660491,78.9333333333333,90,2948.46,0.00398672407436169,MNIST-seed3,22.2644376899696,24.7546876518022,1031744,802032,20586,15490,0.9853,0.9886,0.9744,0.98518159848384,0.98856856073752,0.974064574189078,0.1135,128,4.221,3
