block,orderPosition,condition,startTime,endTime,elapsedSec,batchSize,numBatches,numInferences,secPerInference,throughputPerSec,overrunRatio,stalled,measuredWatts,wattsSamples,wattsSD,energyJPerInference,tempMeanC,tempMaxC,clockMeanMHz,energyJPerInferenceNetIdle,dataset,theoreticalMACReduction,theoreticalParamReduction,macsBaseline,macsPruned,paramsBaseline,paramsPruned,accBaseline,accBaselineFt,accPruned,balBaseline,balBaselineFt,balPruned,majorityClassRate,batchSizeOpt,idleWattsOpt,seedOpt
1,1,pruned,06-Sep-2026 09:24:52,06-Sep-2026 09:25:52,60.0708952,64,331,21184,0.00283567292296073,352.649980152119,1.00118158666667,0,12.2544,30,0.620362663675659,0.0347494702671299,65.7666666666667,68,2058.64333333333,0.0227800948593127,Chest-r7,38.9038461538462,43.6294971178692,21299200,13012992,70434,39704,0.613240418118467,0.574912891986063,0.543554006968641,0.609055621069182,0.560755699685535,0.571295204402516,0.554006968641115,64,4.221,1
1,2,baseline,06-Sep-2026 09:27:33,06-Sep-2026 09:28:33,60.0468819,64,286,18304,0.00328053332058566,304.828484357986,1.000781365,0,12.3479,30,0.988837853239852,0.0405076973892597,64.6666666666667,67,2039.67666666667,0.0266605662430676,Chest-r7,38.9038461538462,43.6294971178692,21299200,13012992,70434,39704,0.613240418118467,0.574912891986063,0.543554006968641,0.609055621069182,0.560755699685535,0.571295204402516,0.554006968641115,64,4.221,1
1,3,baseline_ft,06-Sep-2026 09:30:15,06-Sep-2026 09:31:15,60.1685838,64,286,18304,0.00328718224431818,304.211913327433,1.00280973,0,12.4682333333333,30,0.66212758867016,0.0409853552313494,65.5333333333333,69,1967.84666666667,0.0271101589780824,Chest-r7,38.9038461538462,43.6294971178692,21299200,13012992,70434,39704,0.613240418118467,0.574912891986063,0.543554006968641,0.609055621069182,0.560755699685535,0.571295204402516,0.554006968641115,64,4.221,1
2,1,pruned,06-Sep-2026 09:32:51,06-Sep-2026 09:33:51,60.1260803,64,333,21312,0.00282123124530781,354.455169764326,1.00210133833333,0,12.3103333333333,30,0.870879275585129,0.0347302970401542,63.8666666666667,66,2029.06333333333,0.02282187995371,Chest-r7,38.9038461538462,43.6294971178692,21299200,13012992,70434,39704,0.613240418118467,0.574912891986063,0.543554006968641,0.609055621069182,0.560755699685535,0.571295204402516,0.554006968641115,64,4.221,1
2,2,baseline_ft,06-Sep-2026 09:35:33,06-Sep-2026 09:36:33,60.1413731,64,286,18304,0.00328569564576049,304.349552670922,1.00235621833333,0,12.2745333333333,30,0.798245953512356,0.0403303807270753,64.2333333333333,66,1823.21333333333,0.0264614594063203,Chest-r7,38.9038461538462,43.6294971178692,21299200,13012992,70434,39704,0.613240418118467,0.574912891986063,0.543554006968641,0.609055621069182,0.560755699685535,0.571295204402516,0.554006968641115,64,4.221,1
2,3,baseline,06-Sep-2026 09:38:16,06-Sep-2026 09:39:16,60.055539,64,286,18304,0.00328100628277972,304.784542854573,1.00092565,0,12.2847,30,0.771683030784013,0.040306177882064,64.6333333333333,68,2016.4,0.0264570503624508,Chest-r7,38.9038461538462,43.6294971178692,21299200,13012992,70434,39704,0.613240418118467,0.574912891986063,0.543554006968641,0.609055621069182,0.560755699685535,0.571295204402516,0.554006968641115,64,4.221,1
3,1,baseline,06-Sep-2026 09:40:58,06-Sep-2026 09:41:58,60.1728019,64,287,18368,0.00327595829159408,305.254191595157,1.00288003166667,0,12.3129666666667,30,0.612618094643847,0.0403367652457881,64.4666666666667,66,2017.4,0.0265089452969695,Chest-r7,38.9038461538462,43.6294971178692,21299200,13012992,70434,39704,0.613240418118467,0.574912891986063,0.543554006968641,0.609055621069182,0.560755699685535,0.571295204402516,0.554006968641115,64,4.221,1
3,2,baseline_ft,06-Sep-2026 09:43:39,06-Sep-2026 09:44:39,60.0722651,64,284,18176,0.00330503219080106,302.568913786472,1.00120441833333,0,12.3113333333333,30,0.877737740005456,0.0406893529783487,64.5666666666667,67,1935.62333333333,0.0267388121009775,Chest-r7,38.9038461538462,43.6294971178692,21299200,13012992,70434,39704,0.613240418118467,0.574912891986063,0.543554006968641,0.609055621069182,0.560755699685535,0.571295204402516,0.554006968641115,64,4.221,1
3,3,pruned,06-Sep-2026 09:46:15,06-Sep-2026 09:47:15,60.0524738,64,333,21312,0.00281777748686186,354.889626545243,1.00087456333333,0,12.2362,30,0.833318517569445,0.0344788888847391,63.9333333333333,66,1850.48,0.0225850501126952,Chest-r7,38.9038461538462,43.6294971178692,21299200,13012992,70434,39704,0.613240418118467,0.574912891986063,0.543554006968641,0.609055621069182,0.560755699685535,0.571295204402516,0.554006968641115,64,4.221,1
