block,orderPosition,condition,startTime,endTime,elapsedSec,batchSize,numBatches,numInferences,secPerInference,throughputPerSec,overrunRatio,stalled,measuredWatts,wattsSamples,wattsSD,energyJPerInference,tempMeanC,tempMaxC,clockMeanMHz,energyJPerInferenceNetIdle,dataset,theoreticalMACReduction,theoreticalParamReduction,macsBaseline,macsPruned,paramsBaseline,paramsPruned,accBaseline,accBaselineFt,accPruned,balBaseline,balBaselineFt,balPruned,majorityClassRate,batchSizeOpt,idleWattsOpt,seedOpt
1,1,pruned,15-Aug-2026 02:51:23,15-Aug-2026 02:52:23,60.1307802,64,329,21056,0.00285575513867781,350.170078119159,1.00217967,0,17.8092,30,0.353406515951873,0.0508587144157409,69.7333333333333,73,2224.23666666667,0.0388045719753818,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
1,2,baseline,15-Aug-2026 02:54:04,15-Aug-2026 02:55:04,60.0618693,64,299,19136,0.00313868464151338,318.604802398316,1.001031155,0,17.6808666666667,30,0.251311008490487,0.0554946646553125,69.9666666666667,72,2169.68333333333,0.0422462767834845,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
1,3,baseline_ft,15-Aug-2026 02:57:08,15-Aug-2026 02:58:08,60.0078318,64,190,12160,0.00493485458881579,202.640216039267,1.00013053,0,10.2962333333333,30,0.285210228976178,0.0508104143125181,63.7666666666667,68,1723.47666666667,0.0299803930931266,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
2,1,pruned,15-Aug-2026 03:00:04,15-Aug-2026 03:01:04,60.1448556,64,377,24128,0.00249274103116711,401.164817161852,1.00241426,0,25.4626,30,2.81719457665931,0.0634716677801956,80.4333333333333,85,2744.64666666667,0.0529498078876393,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
2,2,baseline_ft,15-Aug-2026 03:02:40,15-Aug-2026 03:03:40,60.1067992,64,342,21888,0.00274610741959064,364.151814625324,1.00177998666667,0,26.2893,30,0.551148027553272,0.0721932417858443,82.5333333333333,86,2784.87,0.0606019223677522,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
2,3,baseline,15-Aug-2026 03:05:16,15-Aug-2026 03:06:16,60.03167,64,341,21824,0.00275071801686217,363.54144404112,1.00052783333333,0,26.1286,30,0.496247407706249,0.0718724107753849,83.3333333333333,87,2797.51666666667,0.0602616300262097,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
3,1,baseline,15-Aug-2026 03:07:53,15-Aug-2026 03:08:53,60.1609661,64,348,22272,0.00270119280262213,370.206820864202,1.00268276833333,0,26.0623333333333,30,0.607755924996059,0.0703993872195387,83.3,86,2795.50333333333,0.0589976523996707,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
3,2,baseline_ft,15-Aug-2026 03:10:29,15-Aug-2026 03:11:29,60.1164359,64,345,22080,0.00272266466938406,367.287242988402,1.00194059833333,0,26.0139333333333,30,0.626319899166515,0.0708272171983789,83.3,87,2788.18666666667,0.0593348496289088,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
3,3,pruned,15-Aug-2026 03:13:02,15-Aug-2026 03:14:02,60.0827985,64,378,24192,0.00248358128720238,402.644360848139,1.001379975,0,26.1148620689655,29,0.58777490371606,0.064858382752354,84.1724137931034,88,2969.29310344828,0.0543751861390728,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
4,1,baseline_ft,15-Aug-2026 03:15:38,15-Aug-2026 03:16:38,60.0654395,64,345,22080,0.00272035504981884,367.59907500552,1.00109065833333,0,25.8648,30,0.668864369530614,0.0703614392925543,83.3666666666667,88,2690.82666666667,0.058878820627269,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
4,2,baseline,15-Aug-2026 03:18:14,15-Aug-2026 03:19:14,60.1213132,64,345,22080,0.0027228855615942,367.257447064546,1.00202188666667,0,25.8493,30,0.696734261418572,0.070384685747317,83.5666666666667,87,2786.51666666667,0.0588913857918279,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
4,3,pruned,15-Aug-2026 03:20:48,15-Aug-2026 03:21:48,60.1113451,64,377,24128,0.0024913521676061,401.388456037062,1.00185575166667,0,25.8832666666667,30,0.708550678757572,0.0644843325147267,83,87,2694.10666666667,0.0539683350152614,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
5,1,pruned,15-Aug-2026 03:23:21,15-Aug-2026 03:24:21,60.1213203,64,378,24192,0.0024851736235119,402.386372742383,1.002022005,0,25.9315862068966,29,0.860025810129365,0.0644444940572044,83.551724137931,86,2726.08965517241,0.0539545761923607,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
5,2,baseline,15-Aug-2026 03:25:57,15-Aug-2026 03:26:57,60.1114554,64,343,21952,0.00273831338374636,365.188296538899,1.00185759,0,25.8237,30,0.652280358064875,0.0707133833278508,83.6333333333333,86,2689.11333333333,0.0591549625350574,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
5,3,baseline_ft,15-Aug-2026 03:28:33,15-Aug-2026 03:29:33,60.064564,64,342,21888,0.00274417781432749,364.407872834971,1.00107606666667,0,25.6647666666667,30,0.634404128967155,0.0704286832965582,84.0333333333333,88,2556.11,0.0588455087422819,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
6,1,baseline_ft,15-Aug-2026 03:31:09,15-Aug-2026 03:32:09,60.0037648,64,342,21888,0.00274140007309942,364.77711145218,1.00006274666667,0,25.7235,30,0.67354024788222,0.0705184047803728,83.4333333333333,86,2688.11666666667,0.0589469550718202,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
6,2,pruned,15-Aug-2026 03:33:49,15-Aug-2026 03:34:49,60.0172414,64,366,23424,0.00256221146687158,390.287848184905,1.00028735666667,0,24.3902,30,3.81301965955303,0.0624928501192913,79.8666666666667,86,2634.21666666667,0.0516777555176264,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
6,3,baseline,15-Aug-2026 03:36:36,15-Aug-2026 03:37:36,60.0041974,64,254,16256,0.00369120308809055,270.914381066282,1.00006995666667,0,15.3805666666667,30,2.55936186393693,0.0567727951765826,70.2,79,2930.47333333333,0.0411922269417524,ChestX-ray14,22.2307692307692,24.931141210211,21299200,16564224,70434,52874,0.613240418118467,0.574912891986063,0.550522648083624,0.609055621069182,0.560755699685535,0.56844536163522,0.554006968641115,64,4.221,1
