block,orderPosition,condition,startTime,endTime,elapsedSec,batchSize,numBatches,numInferences,secPerInference,throughputPerSec,overrunRatio,stalled,measuredWatts,wattsSamples,wattsSD,energyJPerInference,tempMeanC,tempMaxC,clockMeanMHz,energyJPerInferenceNetIdle,dataset,theoreticalMACReduction,theoreticalParamReduction,macsBaseline,macsPruned,paramsBaseline,paramsPruned,accBaseline,accBaselineFt,accPruned,balBaseline,balBaselineFt,balPruned,majorityClassRate,batchSizeOpt,idleWattsOpt,seedOpt
1,1,pruned,06-Sep-2026 07:45:35,06-Sep-2026 07:46:35,60.0007671,128,9002,1152256,5.20724275681793e-05,19204.0211432564,1.000012785,0,11.8913793103448,29,1.74127938214966,0.000619212987823677,61.1724137931034,65,2190.16896551724,0.000399415271058392,MITBIH-r10,60.1753651502465,54.2493337281611,343968,136984,6754,3090,0.776508620689655,0.630818965517241,0.48448275862069,0.792311928078623,0.629652819835276,0.581686473203144,0.878879310344828,128,4.221,1
1,2,baseline,06-Sep-2026 07:47:38,06-Sep-2026 07:48:38,60.0081165,128,5493,703104,8.53474258431185e-05,11716.8150078498,1.000135275,0,12.0606206896552,29,1.28991221777168,0.00102934292993233,60.4827586206897,63,2149.58275862069,0.000669091445448522,MITBIH-r10,60.1753651502465,54.2493337281611,343968,136984,6754,3090,0.776508620689655,0.630818965517241,0.48448275862069,0.792311928078623,0.629652819835276,0.581686473203144,0.878879310344828,128,4.221,1
1,3,baseline_ft,06-Sep-2026 07:49:40,06-Sep-2026 07:50:40,60.001221,128,5368,687104,8.7324802358886e-05,11451.5002953023,1.00002035,0,11.7039333333333,30,1.46513334531033,0.00102204366515491,60.0666666666667,64,2135.78666666667,0.000653445674398053,MITBIH-r10,60.1753651502465,54.2493337281611,343968,136984,6754,3090,0.776508620689655,0.630818965517241,0.48448275862069,0.792311928078623,0.629652819835276,0.581686473203144,0.878879310344828,128,4.221,1
2,1,pruned,06-Sep-2026 07:51:42,06-Sep-2026 07:52:42,60.0024149,128,9001,1152128,5.20796429736974e-05,19201.3605105751,1.00004024833333,0,11.625,30,2.20417602088274,0.000605425849569232,59.9333333333333,63,2181.66333333333,0.000385597676577255,MITBIH-r10,60.1753651502465,54.2493337281611,343968,136984,6754,3090,0.776508620689655,0.630818965517241,0.48448275862069,0.792311928078623,0.629652819835276,0.581686473203144,0.878879310344828,128,4.221,1
2,2,baseline_ft,06-Sep-2026 07:53:44,06-Sep-2026 07:54:44,60.0041573,128,5476,700928,8.56067346432159e-05,11681.3239538654,1.00006928833333,0,11.7470666666667,30,2.01847846303772,0.0010056280189695,59.5,63,2126.82666666667,0.000644281992040485,MITBIH-r10,60.1753651502465,54.2493337281611,343968,136984,6754,3090,0.776508620689655,0.630818965517241,0.48448275862069,0.792311928078623,0.629652819835276,0.581686473203144,0.878879310344828,128,4.221,1
2,3,baseline,06-Sep-2026 07:55:47,06-Sep-2026 07:56:47,60.0075363,128,5504,704512,8.51760314941406e-05,11740.3920147277,1.000125605,0,12.0996,30,1.22861415059183,0.0010305959106665,60.3333333333333,64,1793.61333333333,0.000671067881729736,MITBIH-r10,60.1753651502465,54.2493337281611,343968,136984,6754,3090,0.776508620689655,0.630818965517241,0.48448275862069,0.792311928078623,0.629652819835276,0.581686473203144,0.878879310344828,128,4.221,1
3,1,baseline,06-Sep-2026 07:57:49,06-Sep-2026 07:58:49,60.0063944,128,5306,679168,8.83527998963438e-05,11318.2604419238,1.00010657333333,0,11.7890333333333,30,1.38295322391621,0.00104159410307133,59.8666666666667,64,2271.77,0.000668656934708859,MITBIH-r10,60.1753651502465,54.2493337281611,343968,136984,6754,3090,0.776508620689655,0.630818965517241,0.48448275862069,0.792311928078623,0.629652819835276,0.581686473203144,0.878879310344828,128,4.221,1
3,2,baseline_ft,06-Sep-2026 07:59:52,06-Sep-2026 08:00:52,60.0075791,128,5385,689280,8.70583494370938e-05,11486.5490382697,1.00012631833333,0,11.9271666666667,30,0.980430204072412,0.00103835944346112,59.5666666666667,63,2151.08,0.000670886150487151,MITBIH-r10,60.1753651502465,54.2493337281611,343968,136984,6754,3090,0.776508620689655,0.630818965517241,0.48448275862069,0.792311928078623,0.629652819835276,0.581686473203144,0.878879310344828,128,4.221,1
3,3,pruned,06-Sep-2026 08:01:54,06-Sep-2026 08:02:54,60.0041374,128,8744,1119232,5.36118851140782e-05,18652.5804468943,1.00006895666667,0,11.5397666666667,30,1.90559860598355,0.000618668644776603,58.8,62,1987.13666666667,0.000392372877710079,MITBIH-r10,60.1753651502465,54.2493337281611,343968,136984,6754,3090,0.776508620689655,0.630818965517241,0.48448275862069,0.792311928078623,0.629652819835276,0.581686473203144,0.878879310344828,128,4.221,1
