block,orderPosition,condition,startTime,endTime,elapsedSec,batchSize,numBatches,numInferences,secPerInference,throughputPerSec,overrunRatio,stalled,measuredWatts,wattsSamples,wattsSD,energyJPerInference,tempMeanC,tempMaxC,clockMeanMHz,energyJPerInferenceNetIdle,dataset,theoreticalMACReduction,theoreticalParamReduction,macsBaseline,macsPruned,paramsBaseline,paramsPruned,accBaseline,accBaselineFt,accPruned,balBaseline,balBaselineFt,balPruned,majorityClassRate,batchSizeOpt,idleWattsOpt,seedOpt
1,1,pruned,06-Sep-2026 07:25:03,06-Sep-2026 07:26:03,60.002448,128,7168,917504,6.53974783761161e-05,15291.1094560675,1.0000408,0,11.7861,30,2.04344861228133,0.000770781219888742,61.4666666666667,64,1916.64,0.000494738463663156,MITBIH-r7,44.9137710484696,38.732602901984,343968,189479,6754,4138,0.776508620689655,0.630818965517241,0.874353448275862,0.792311928078623,0.629652819835276,0.573365197160704,0.878879310344828,128,4.221,1
1,2,baseline,06-Sep-2026 07:27:06,06-Sep-2026 07:28:06,60.0053089,128,5548,710144,8.44973820802542e-05,11834.6861805756,1.00008848166667,0,11.8533,30,1.97415860995042,0.00100157281901188,60.4666666666667,64,2161.7,0.000644909369251123,MITBIH-r7,44.9137710484696,38.732602901984,343968,189479,6754,4138,0.776508620689655,0.630818965517241,0.874353448275862,0.792311928078623,0.629652819835276,0.573365197160704,0.878879310344828,128,4.221,1
1,3,baseline_ft,06-Sep-2026 07:29:08,06-Sep-2026 07:30:08,60.0112735,128,5561,711808,8.43082312927082e-05,11861.2380388828,1.00018789166667,0,11.9059,30,1.86517854095933,0.00100376537094785,60.6333333333333,65,2265.14,0.000647900326661333,MITBIH-r7,44.9137710484696,38.732602901984,343968,189479,6754,4138,0.776508620689655,0.630818965517241,0.874353448275862,0.792311928078623,0.629652819835276,0.573365197160704,0.878879310344828,128,4.221,1
2,1,pruned,06-Sep-2026 07:31:10,06-Sep-2026 07:32:10,60.0041841,128,6918,885504,6.77627476555724e-05,14757.3708947407,1.000069735,0,11.7635,30,1.23993736632694,0.000797127082046326,59.3666666666667,63,1966.50333333333,0.000511100524192155,MITBIH-r7,44.9137710484696,38.732602901984,343968,189479,6754,4138,0.776508620689655,0.630818965517241,0.874353448275862,0.792311928078623,0.629652819835276,0.573365197160704,0.878879310344828,128,4.221,1
2,2,baseline_ft,06-Sep-2026 07:33:12,06-Sep-2026 07:34:12,60.0033422,128,5533,708224,8.47236781018435e-05,11803.0758626642,1.00005570333333,0,12.1690689655172,29,0.98357884900843,0.00103100828183362,59.7241379310345,64,1979.31379310345,0.000673389636565735,MITBIH-r7,44.9137710484696,38.732602901984,343968,189479,6754,4138,0.776508620689655,0.630818965517241,0.874353448275862,0.792311928078623,0.629652819835276,0.573365197160704,0.878879310344828,128,4.221,1
2,3,baseline,06-Sep-2026 07:35:15,06-Sep-2026 07:36:15,60.0071808,128,5480,701440,8.55485583941606e-05,11689.2676951089,1.00011968,0,11.8786666666667,30,1.96671321004734,0.0010162028089781,59.5333333333333,63,2037.05333333333,0.000655102343996351,MITBIH-r7,44.9137710484696,38.732602901984,343968,189479,6754,4138,0.776508620689655,0.630818965517241,0.874353448275862,0.792311928078623,0.629652819835276,0.573365197160704,0.878879310344828,128,4.221,1
3,1,baseline,06-Sep-2026 07:37:17,06-Sep-2026 07:38:17,60.0104524,128,5565,712320,8.42464796720575e-05,11869.9321786816,1.00017420666667,0,11.9105333333333,30,1.89115279080272,0.00100342050435003,60.6,68,2128.13666666667,0.000647816113654275,MITBIH-r7,44.9137710484696,38.732602901984,343968,189479,6754,4138,0.776508620689655,0.630818965517241,0.874353448275862,0.792311928078623,0.629652819835276,0.573365197160704,0.878879310344828,128,4.221,1
3,2,baseline_ft,06-Sep-2026 07:39:19,06-Sep-2026 07:40:19,60.0105878,128,5579,714112,8.40352602953038e-05,11899.7667941523,1.00017646333333,0,11.9774,30,1.79385265607968,0.00100652392666097,60.2666666666667,65,2106.84333333333,0.000651811092954494,MITBIH-r7,44.9137710484696,38.732602901984,343968,189479,6754,4138,0.776508620689655,0.630818965517241,0.874353448275862,0.792311928078623,0.629652819835276,0.573365197160704,0.878879310344828,128,4.221,1
3,3,pruned,06-Sep-2026 07:41:21,06-Sep-2026 07:42:21,60.0042685,128,7140,913920,6.56559310442927e-05,15230.9164472191,1.00007114166667,0,11.9329,30,1.80398299460599,0.000783465659558441,59.4333333333333,63,2101.19333333333,0.000506331974620481,MITBIH-r7,44.9137710484696,38.732602901984,343968,189479,6754,4138,0.776508620689655,0.630818965517241,0.874353448275862,0.792311928078623,0.629652819835276,0.573365197160704,0.878879310344828,128,4.221,1
