block,orderPosition,condition,startTime,endTime,elapsedSec,batchSize,numBatches,numInferences,secPerInference,throughputPerSec,overrunRatio,stalled,measuredWatts,wattsSamples,wattsSD,energyJPerInference,tempMeanC,tempMaxC,clockMeanMHz,energyJPerInferenceNetIdle,dataset,theoreticalMACReduction,theoreticalParamReduction,macsBaseline,macsPruned,paramsBaseline,paramsPruned,accBaseline,accBaselineFt,accPruned,balBaseline,balBaselineFt,balPruned,majorityClassRate,batchSizeOpt,idleWattsOpt,seedOpt
1,1,pruned,05-Sep-2026 07:29:28,05-Sep-2026 07:30:28,60.0106202,128,4667,597376,0.000100457032421791,9954.50468615553,1.00017700333333,0,10.6898333333333,30,1.72475583645984,0.00107386893375021,58.3333333333333,62,2358.26,0.000649839799897831,MITBIH-r2,11.7731882035538,12.2594018359491,343968,303472,6754,5926,0.776508620689655,0.630818965517241,0.709051724137931,0.792311928078623,0.629652819835276,0.49083005939343,0.878879310344828,128,4.221,1
1,2,baseline,05-Sep-2026 07:31:31,05-Sep-2026 07:32:31,60.0076293,128,3938,504064,0.000119047639387062,8399.99856484915,1.000127155,0,9.81376666666666,30,1.6109139124526,0.0011683057551621,56.9666666666667,60,2353.26,0.000665805669309313,MITBIH-r2,11.7731882035538,12.2594018359491,343968,303472,6754,5926,0.776508620689655,0.630818965517241,0.709051724137931,0.792311928078623,0.629652819835276,0.49083005939343,0.878879310344828,128,4.221,1
1,3,baseline_ft,05-Sep-2026 07:33:33,05-Sep-2026 07:34:33,60.0135136,128,3868,495104,0.000121213954239917,8249.87524143229,1.00022522666667,0,9.77976666666666,30,1.66863652130411,0.0011854441892104,56.1666666666667,60,2317.38,0.00067380008836371,MITBIH-r2,11.7731882035538,12.2594018359491,343968,303472,6754,5926,0.776508620689655,0.630818965517241,0.709051724137931,0.792311928078623,0.629652819835276,0.49083005939343,0.878879310344828,128,4.221,1
2,1,pruned,05-Sep-2026 07:35:36,05-Sep-2026 07:36:36,60.003271,128,4432,567296,0.000105770657646097,9454.41790998361,1.00005451666667,0,10.1552333333333,30,1.88630804672154,0.00107412570821623,57.0333333333333,60,2289.73333333333,0.000627667762292055,MITBIH-r2,11.7731882035538,12.2594018359491,343968,303472,6754,5926,0.776508620689655,0.630818965517241,0.709051724137931,0.792311928078623,0.629652819835276,0.49083005939343,0.878879310344828,128,4.221,1
2,2,baseline_ft,05-Sep-2026 07:37:39,05-Sep-2026 07:38:39,60.0038011,128,4053,518784,0.000115662397259746,8645.85227084889,1.00006335166667,0,10.1929333333333,30,1.31833965414007,0.00117893910444211,56.3,59,2315.67,0.000690728125608719,MITBIH-r2,11.7731882035538,12.2594018359491,343968,303472,6754,5926,0.776508620689655,0.630818965517241,0.709051724137931,0.792311928078623,0.629652819835276,0.49083005939343,0.878879310344828,128,4.221,1
2,3,baseline,05-Sep-2026 07:39:43,05-Sep-2026 07:40:43,60.0015957,128,3979,509312,0.000117809114452438,8488.30758679306,1.000026595,0,9.86633333333333,30,1.33594170152932,0.00116234399289257,55.2,59,2342.28,0.000665071720788829,MITBIH-r2,11.7731882035538,12.2594018359491,343968,303472,6754,5926,0.776508620689655,0.630818965517241,0.709051724137931,0.792311928078623,0.629652819835276,0.49083005939343,0.878879310344828,128,4.221,1
3,1,baseline,05-Sep-2026 07:41:46,05-Sep-2026 07:42:46,60.0071039,128,4413,564864,0.00010623283462922,9413.28548268766,1.00011839833333,0,10.5106333333333,30,1.30892157462002,0.00111657437274837,56.3666666666667,60,2328.3,0.000668165577778433,MITBIH-r2,11.7731882035538,12.2594018359491,343968,303472,6754,5926,0.776508620689655,0.630818965517241,0.709051724137931,0.792311928078623,0.629652819835276,0.49083005939343,0.878879310344828,128,4.221,1
3,2,baseline_ft,05-Sep-2026 07:43:49,05-Sep-2026 07:44:49,60.0003834,128,3786,484608,0.000123812201614501,8076.74838957779,1.00000639,0,9.54613333333333,30,1.53918002651509,0.00118192778490557,55.0666666666667,58,2337.65666666667,0.000659316481890765,MITBIH-r2,11.7731882035538,12.2594018359491,343968,303472,6754,5926,0.776508620689655,0.630818965517241,0.709051724137931,0.792311928078623,0.629652819835276,0.49083005939343,0.878879310344828,128,4.221,1
3,3,pruned,05-Sep-2026 07:45:52,05-Sep-2026 07:46:52,60.0152077,128,4053,518784,0.000115684384445164,8644.20902437367,1.00025346166667,0,9.8085,30,1.83712188227804,0.00113469028483039,55.1333333333333,58,2329.35666666667,0.000646386498087354,MITBIH-r2,11.7731882035538,12.2594018359491,343968,303472,6754,5926,0.776508620689655,0.630818965517241,0.709051724137931,0.792311928078623,0.629652819835276,0.49083005939343,0.878879310344828,128,4.221,1
