block,orderPosition,condition,startTime,endTime,elapsedSec,batchSize,numBatches,numInferences,secPerInference,throughputPerSec,overrunRatio,stalled,measuredWatts,wattsSamples,wattsSD,energyJPerInference,tempMeanC,tempMaxC,clockMeanMHz,energyJPerInferenceNetIdle,dataset,theoreticalMACReduction,theoreticalParamReduction,macsBaseline,macsPruned,paramsBaseline,paramsPruned,accBaseline,accBaselineFt,accPruned,balBaseline,balBaselineFt,balPruned,majorityClassRate,batchSizeOpt,idleWattsOpt,seedOpt
1,1,pruned,06-Sep-2026 02:37:51,06-Sep-2026 02:38:51,60.0200725,128,1867,238976,0.000251155231069229,3981.60132179114,1.00033454166667,0,12.5152333333333,30,0.676934606088018,0.00314326631971865,63.0333333333333,67,1915.98,0.00208314008937543,MNIST-r2,11.1322188449848,12.3773438259011,1031744,916888,20586,18038,0.9854,0.9892,0.9869,0.985449498540732,0.989186452717131,0.986833891917433,0.1135,128,4.221,1
1,2,baseline,06-Sep-2026 02:39:57,06-Sep-2026 02:40:57,60.011815,128,1895,242560,0.000247410187170185,4041.8707549505,1.00019691666667,0,12.4744,30,0.475357912343516,0.00308629363883575,62.0333333333333,65,2031.70666666667,0.0020419752387904,MNIST-r2,11.1322188449848,12.3773438259011,1031744,916888,20586,18038,0.9854,0.9892,0.9869,0.985449498540732,0.989186452717131,0.986833891917433,0.1135,128,4.221,1
1,3,baseline_ft,06-Sep-2026 02:42:03,06-Sep-2026 02:43:03,60.0017155,128,1904,243712,0.000246199265936844,4061.7505344493,1.00002859166667,0,12.4989333333333,30,0.763659561870852,0.00307722821166021,61.7333333333333,65,2073.60333333333,0.00203802111014079,MNIST-r2,11.1322188449848,12.3773438259011,1031744,916888,20586,18038,0.9854,0.9892,0.9869,0.985449498540732,0.989186452717131,0.986833891917433,0.1135,128,4.221,1
2,1,pruned,06-Sep-2026 02:44:09,06-Sep-2026 02:45:09,60.0100828,128,1997,255616,0.000234766535741112,4259.55086334259,1.00016804666667,0,12.5013793103448,29,0.545230646724924,0.00293490551267526,62,64,1914.96896551724,0.00194395596531203,MNIST-r2,11.1322188449848,12.3773438259011,1031744,916888,20586,18038,0.9854,0.9892,0.9869,0.985449498540732,0.989186452717131,0.986833891917433,0.1135,128,4.221,1
2,2,baseline_ft,06-Sep-2026 02:46:15,06-Sep-2026 02:47:15,60.0172779,128,1907,244096,0.00024587571242462,4067.09548551518,1.000287965,0,12.4566,30,0.8437727100392,0.00306277539938852,61.4,64,2123.48333333333,0.0020249340172442,MNIST-r2,11.1322188449848,12.3773438259011,1031744,916888,20586,18038,0.9854,0.9892,0.9869,0.985449498540732,0.989186452717131,0.986833891917433,0.1135,128,4.221,1
2,3,baseline,06-Sep-2026 02:48:22,06-Sep-2026 02:49:22,60.0117068,128,1886,241408,0.00024859038142895,4022.68178781411,1.00019511333333,0,12.3555,30,0.550004184937056,0.00307145845774539,60.9,65,2161.06333333333,0.0020221584577338,MNIST-r2,11.1322188449848,12.3773438259011,1031744,916888,20586,18038,0.9854,0.9892,0.9869,0.985449498540732,0.989186452717131,0.986833891917433,0.1135,128,4.221,1
3,1,baseline,06-Sep-2026 02:50:29,06-Sep-2026 02:51:29,60.0107402,128,1906,243968,0.000245977915956191,4065.4056121774,1.00017900333333,0,12.4521034482759,29,0.797834674282639,0.0030629424554778,60.6206896551724,63,1821.0724137931,0.00202466967222671,MNIST-r2,11.1322188449848,12.3773438259011,1031744,916888,20586,18038,0.9854,0.9892,0.9869,0.985449498540732,0.989186452717131,0.986833891917433,0.1135,128,4.221,1
3,2,baseline_ft,06-Sep-2026 02:52:35,06-Sep-2026 02:53:35,60.0085574,128,1908,244224,0.000245711139773323,4069.81954876989,1.00014262333333,0,12.4594137931035,29,0.54799247369971,0.00306141676401091,60.6551724137931,64,1915.31724137931,0.00202427004302771,MNIST-r2,11.1322188449848,12.3773438259011,1031744,916888,20586,18038,0.9854,0.9892,0.9869,0.985449498540732,0.989186452717131,0.986833891917433,0.1135,128,4.221,1
3,3,pruned,06-Sep-2026 02:54:42,06-Sep-2026 02:55:42,60.020676,128,1984,253952,0.000236346537928427,4231.07530478331,1.0003446,0,12.4548333333333,30,0.773092494949425,0.00294365673880891,60.7666666666667,63,2088.57333333333,0.00194603800221302,MNIST-r2,11.1322188449848,12.3773438259011,1031744,916888,20586,18038,0.9854,0.9892,0.9869,0.985449498540732,0.989186452717131,0.986833891917433,0.1135,128,4.221,1
