block,orderPosition,condition,startTime,endTime,elapsedSec,batchSize,numBatches,numInferences,secPerInference,throughputPerSec,overrunRatio,stalled,measuredWatts,wattsSamples,wattsSD,energyJPerInference,tempMeanC,tempMaxC,clockMeanMHz,energyJPerInferenceNetIdle,dataset,theoreticalMACReduction,theoreticalParamReduction,macsBaseline,macsPruned,paramsBaseline,paramsPruned,accBaseline,accBaselineFt,accPruned,balBaseline,balBaselineFt,balPruned,majorityClassRate,batchSizeOpt,idleWattsOpt,seedOpt
1,1,baseline_ft,06-Sep-2026 10:23:03,06-Sep-2026 10:24:03,60.0093669,128,5532,708096,8.47475016099512e-05,11799.7578807984,1.000156115,0,12.3149666666667,30,0.751765438626067,0.00104366265740983,62.5333333333333,65,2140.43,0.000685943453114225,MITBIH-seed2,25.5090589822309,23.4231566479124,343968,256225,6754,5172,0.932543103448276,0.976077586206897,0.965948275862069,0.774458120040003,0.931928375328776,0.863265957948125,0.878879310344828,128,4.221,2
1,2,baseline,06-Sep-2026 10:25:05,06-Sep-2026 10:26:05,60.0108684,128,5573,713344,8.41261276466894e-05,11886.9134711605,1.00018114,0,12.258,29,0.974241756444467,0.00103121807269312,62.1034482758621,65,2253.11379310345,0.000676121687896443,MITBIH-seed2,25.5090589822309,23.4231566479124,343968,256225,6754,5172,0.932543103448276,0.976077586206897,0.965948275862069,0.774458120040003,0.931928375328776,0.863265957948125,0.878879310344828,128,4.221,2
1,3,pruned,06-Sep-2026 10:27:07,06-Sep-2026 10:28:07,60.0036884,128,6463,827264,7.2532696213059e-05,13786.8858075065,1.00006147333333,0,12.0862666666667,30,1.64158369566862,0.000876649508483354,61.6,65,1897.35333333333,0.000570488997768032,MITBIH-seed2,25.5090589822309,23.4231566479124,343968,256225,6754,5172,0.932543103448276,0.976077586206897,0.965948275862069,0.774458120040003,0.931928375328776,0.863265957948125,0.878879310344828,128,4.221,2
2,1,pruned,06-Sep-2026 10:29:09,06-Sep-2026 10:30:09,60.0079479,128,6347,812416,7.38635722339294e-05,13538.4732928019,1.000132465,0,12.3479,30,0.909462529796279,0.000912060003587337,61.2666666666667,64,2038.01333333333,0.000600281865187921,MITBIH-seed2,25.5090589822309,23.4231566479124,343968,256225,6754,5172,0.932543103448276,0.976077586206897,0.965948275862069,0.774458120040003,0.931928375328776,0.863265957948125,0.878879310344828,128,4.221,2
2,2,baseline_ft,06-Sep-2026 10:31:11,06-Sep-2026 10:32:11,60.0106514,128,5564,712192,8.42619004425773e-05,11867.7598623767,1.00017752333333,0,12.3031,30,1.00946671991735,0.00103668258733507,60.9333333333333,65,2170.37333333333,0.000681013105566954,MITBIH-seed2,25.5090589822309,23.4231566479124,343968,256225,6754,5172,0.932543103448276,0.976077586206897,0.965948275862069,0.774458120040003,0.931928375328776,0.863265957948125,0.878879310344828,128,4.221,2
2,3,baseline,06-Sep-2026 10:33:14,06-Sep-2026 10:34:14,60.0002282,128,5539,708992,8.46275108886983e-05,11816.4883912892,1.00000380333333,0,12.3080666666667,30,0.92706380888649,0.00104160104585216,60.8666666666667,64,1927.96333333333,0.000684388322390963,MITBIH-seed2,25.5090589822309,23.4231566479124,343968,256225,6754,5172,0.932543103448276,0.976077586206897,0.965948275862069,0.774458120040003,0.931928375328776,0.863265957948125,0.878879310344828,128,4.221,2
3,1,baseline,06-Sep-2026 10:35:16,06-Sep-2026 10:36:16,60.0063067,128,5537,708736,8.46666554259978e-05,11811.0251901239,1.00010511166667,0,12.42,30,0.902509566288014,0.00105155986039089,60.4,64,2172.66666666667,0.000694181907837756,MITBIH-seed2,25.5090589822309,23.4231566479124,343968,256225,6754,5172,0.932543103448276,0.976077586206897,0.965948275862069,0.774458120040003,0.931928375328776,0.863265957948125,0.878879310344828,128,4.221,2
3,2,pruned,06-Sep-2026 10:37:18,06-Sep-2026 10:38:18,60.0064665,128,6423,822144,7.29877813375759e-05,13700.9233829824,1.000107775,0,12.1339310344828,29,1.18203933736314,0.000885628705110054,60,63,2069.11379310345,0.000577547280084146,MITBIH-seed2,25.5090589822309,23.4231566479124,343968,256225,6754,5172,0.932543103448276,0.976077586206897,0.965948275862069,0.774458120040003,0.931928375328776,0.863265957948125,0.878879310344828,128,4.221,2
3,3,baseline_ft,06-Sep-2026 10:39:21,06-Sep-2026 10:40:21,60.0148791,128,5482,701696,8.55283186736136e-05,11692.0338843105,1.000247985,0,12.2469333333333,30,1.2022213042397,0.00104745961690783,60.2,63,1974.53,0.000686444583786512,MITBIH-seed2,25.5090589822309,23.4231566479124,343968,256225,6754,5172,0.932543103448276,0.976077586206897,0.965948275862069,0.774458120040003,0.931928375328776,0.863265957948125,0.878879310344828,128,4.221,2
