block,orderPosition,condition,startTime,endTime,elapsedSec,batchSize,numBatches,numInferences,secPerInference,throughputPerSec,overrunRatio,stalled,measuredWatts,wattsSamples,wattsSD,energyJPerInference,tempMeanC,tempMaxC,clockMeanMHz,energyJPerInferenceNetIdle,dataset,theoreticalMACReduction,theoreticalParamReduction,macsBaseline,macsPruned,paramsBaseline,paramsPruned,accBaseline,accBaselineFt,accPruned,balBaseline,balBaselineFt,balPruned,majorityClassRate,batchSizeOpt,idleWattsOpt,seedOpt
1,1,pruned,14-Aug-2026 22:06:34,14-Aug-2026 22:07:34,60.0017659,128,8560,1095680,5.47621257118867e-05,18260.7958876757,1.00002943166667,0,25.2466333333333,30,6.32915682940977,0.00138255930840191,75.2666666666667,84,2591.34,0.00115140837577204,MIT-BIH,25.5090589822309,23.4231566479124,343968,256225,6754,5172,0.776508620689655,0.630818965517241,0.620474137931034,0.792311928078623,0.629652819835276,0.448875486727672,0.878879310344828,128,4.221,1
1,2,baseline,14-Aug-2026 22:08:36,14-Aug-2026 22:09:36,60.007934,128,7431,951168,6.30886804434127e-05,15850.7040085733,1.00013223333333,0,24.7121333333333,30,6.30192755806717,0.00155905588294167,75.6,85,2535.16333333333,0.00129275856279003,MIT-BIH,25.5090589822309,23.4231566479124,343968,256225,6754,5172,0.776508620689655,0.630818965517241,0.620474137931034,0.792311928078623,0.629652819835276,0.448875486727672,0.878879310344828,128,4.221,1
1,3,baseline_ft,14-Aug-2026 22:10:38,14-Aug-2026 22:11:38,60.0002899,128,7444,952832,6.29704815749261e-05,15880.4566042605,1.00000483166667,0,24.9236666666667,30,6.12574363864803,0.00156945529261293,75.8666666666667,84,2650.52,0.00130365688988517,MIT-BIH,25.5090589822309,23.4231566479124,343968,256225,6754,5172,0.776508620689655,0.630818965517241,0.620474137931034,0.792311928078623,0.629652819835276,0.448875486727672,0.878879310344828,128,4.221,1
2,1,pruned,14-Aug-2026 22:12:40,14-Aug-2026 22:13:40,60.0066155,128,9133,1169024,5.13305248651867e-05,19481.5853262046,1.00011025833333,0,24.231,30,7.07496467640749,0.00124378994800834,75.3666666666667,85,2596.66666666667,0.00102712380255239,MIT-BIH,25.5090589822309,23.4231566479124,343968,256225,6754,5172,0.776508620689655,0.630818965517241,0.620474137931034,0.792311928078623,0.629652819835276,0.448875486727672,0.878879310344828,128,4.221,1
2,2,baseline_ft,14-Aug-2026 22:14:43,14-Aug-2026 22:15:43,60.0134737,128,3733,477824,0.000125597445293665,7961.94538560763,1.00022456166667,0,9.51365517241379,29,0.394217513913147,0.00119489078506003,55.7931034482759,59,1785.98275862069,0.000664743968475472,MIT-BIH,25.5090589822309,23.4231566479124,343968,256225,6754,5172,0.776508620689655,0.630818965517241,0.620474137931034,0.792311928078623,0.629652819835276,0.448875486727672,0.878879310344828,128,4.221,1
2,3,baseline,14-Aug-2026 22:16:45,14-Aug-2026 22:17:45,60.0066455,128,7838,1003264,5.98114210217849e-05,16719.2148742925,1.00011075833333,0,23.9548666666667,30,6.95143998842281,0.00143277461572072,73.2,84,2624.25333333333,0.00118031060758777,MIT-BIH,25.5090589822309,23.4231566479124,343968,256225,6754,5172,0.776508620689655,0.630818965517241,0.620474137931034,0.792311928078623,0.629652819835276,0.448875486727672,0.878879310344828,128,4.221,1
3,1,baseline,14-Aug-2026 22:18:47,14-Aug-2026 22:19:47,60.0064051,128,7745,991360,6.05293789339897e-05,16520.9030327331,1.00010675166667,0,24.6986,30,6.6163776973872,0.00149499091853904,75.4,84,2625.92333333333,0.00123949641005867,MIT-BIH,25.5090589822309,23.4231566479124,343968,256225,6754,5172,0.776508620689655,0.630818965517241,0.620474137931034,0.792311928078623,0.629652819835276,0.448875486727672,0.878879310344828,128,4.221,1
3,2,baseline_ft,14-Aug-2026 22:20:49,14-Aug-2026 22:21:49,60.0046642,128,7793,997504,6.01548106072758e-05,16623.7743898582,1.00007773666667,0,24.9692333333333,30,6.3384429159574,0.00150201950217554,76,85,2581.36,0.00124810604660223,MIT-BIH,25.5090589822309,23.4231566479124,343968,256225,6754,5172,0.776508620689655,0.630818965517241,0.620474137931034,0.792311928078623,0.629652819835276,0.448875486727672,0.878879310344828,128,4.221,1
3,3,pruned,14-Aug-2026 22:22:50,14-Aug-2026 22:23:50,60.0050782,128,9292,1189376,5.04508903828562e-05,19821.2557283193,1.00008463666667,0,24.8098666666667,30,7.14528369521165,0.00125167986361328,76.0333333333333,84,2640.87333333333,0.00103872665530724,MIT-BIH,25.5090589822309,23.4231566479124,343968,256225,6754,5172,0.776508620689655,0.630818965517241,0.620474137931034,0.792311928078623,0.629652819835276,0.448875486727672,0.878879310344828,128,4.221,1
4,1,baseline_ft,14-Aug-2026 22:24:52,14-Aug-2026 22:25:52,60.0067358,128,7790,997120,6.01800543565469e-05,16616.8012091736,1.00011226333333,0,24.0353333333333,30,7.01116436457786,0.00144644766647772,75.3333333333333,84,2511.20666666667,0.00119242765703874,MIT-BIH,25.5090589822309,23.4231566479124,343968,256225,6754,5172,0.776508620689655,0.630818965517241,0.620474137931034,0.792311928078623,0.629652819835276,0.448875486727672,0.878879310344828,128,4.221,1
4,2,baseline,14-Aug-2026 22:26:54,14-Aug-2026 22:27:54,60.0110083,128,7624,975872,6.14947537177007e-05,16261.549799689,1.00018347166667,0,24.2520333333333,30,6.59942161250062,0.0014913728169868,75.7666666666667,84,2572.39,0.00123180346154439,MIT-BIH,25.5090589822309,23.4231566479124,343968,256225,6754,5172,0.776508620689655,0.630818965517241,0.620474137931034,0.792311928078623,0.629652819835276,0.448875486727672,0.878879310344828,128,4.221,1
4,3,pruned,14-Aug-2026 22:28:56,14-Aug-2026 22:29:56,60.003338,128,9102,1165056,5.15025355004395e-05,19416.5197942821,1.00005563333333,0,24.5782333333333,30,6.71844433288116,0.00126584133478808,76.1,87,2739.3,0.00104844913244073,MIT-BIH,25.5090589822309,23.4231566479124,343968,256225,6754,5172,0.776508620689655,0.630818965517241,0.620474137931034,0.792311928078623,0.629652819835276,0.448875486727672,0.878879310344828,128,4.221,1
5,1,pruned,14-Aug-2026 22:30:58,14-Aug-2026 22:31:58,60.0012835,128,9147,1170816,5.1247406509648e-05,19513.1825805026,1.00002139166667,0,24.8919,30,6.38529784010868,0.00127564531809751,76.9333333333333,85,2752.94,0.00105933001522028,MIT-BIH,25.5090589822309,23.4231566479124,343968,256225,6754,5172,0.776508620689655,0.630818965517241,0.620474137931034,0.792311928078623,0.629652819835276,0.448875486727672,0.878879310344828,128,4.221,1
5,2,baseline,14-Aug-2026 22:32:59,14-Aug-2026 22:33:59,60.0012536,128,7752,992256,6.04695296375129e-05,16537.2544816297,1.00002089333333,0,24.6607666666667,30,5.86281523927584,0.00149122496083379,75.9,84,2640.57666666667,0.00123598307623385,MIT-BIH,25.5090589822309,23.4231566479124,343968,256225,6754,5172,0.776508620689655,0.630818965517241,0.620474137931034,0.792311928078623,0.629652819835276,0.448875486727672,0.878879310344828,128,4.221,1
5,3,baseline_ft,14-Aug-2026 22:35:01,14-Aug-2026 22:36:01,60.0036966,128,7824,1001472,5.99155009825537e-05,16690.1717185204,1.00006161,0,24.1433,30,6.89947286417218,0.00144655791487209,74.9,85,2585.35,0.00119365458522473,MIT-BIH,25.5090589822309,23.4231566479124,343968,256225,6754,5172,0.776508620689655,0.630818965517241,0.620474137931034,0.792311928078623,0.629652819835276,0.448875486727672,0.878879310344828,128,4.221,1
6,1,baseline_ft,14-Aug-2026 22:37:03,14-Aug-2026 22:38:03,60.002442,128,7865,1006720,5.96019171169739e-05,16777.9838027259,1.0000407,0,24.5823333333333,30,6.49121645436903,0.00146515419387516,74.9,84,2743.35,0.00121357450172441,MIT-BIH,25.5090589822309,23.4231566479124,343968,256225,6754,5172,0.776508620689655,0.630818965517241,0.620474137931034,0.792311928078623,0.629652819835276,0.448875486727672,0.878879310344828,128,4.221,1
